Id,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
8159,-118.31,33.84,52,1819,464,1068,424,36250,270700
6716,-118.3,33.8,8,1115,412,1472,396,31392,146200
19257,-122.22,37.46,37,2586,495,1208,502,43214,342700
2380,-118.42,37.36,18,2281,520,1425,465,17388,54400
908,-122.94,38.57,33,1530,266,728,250,51005,266700
2004,-118.58,34.25,23,4883,769,2119,725,55210,280800
5693,-118.44,34.29,32,1260,382,1434,342,20286,122900
15886,-118.32,34.2,36,1978,337,834,311,39866,294400
1282,-118.35,34.09,47,1800,546,921,478,28020,280600
15968,-122.85,38.46,22,3328,550,1309,512,47105,266200
9461,-122.48,37.74,52,2453,508,1056,453,36859,311800
10618,-121.19,38.71,11,4415,723,1520,627,32321,390800
5423,-118.41,33.75,4,311,51,128,46,98091,500001
1842,-119.74,36.79,28,2857,619,1614,592,21573,71400
16182,-117.7,33.64,15,5743,773,2380,773,81926,326600
17832,-117.35,33.98,31,4163,1242,3928,1076,16943,85900
6971,-119.78,36.75,49,1175,307,982,278,12937,52000
11262,-118.29,34.03,22,3313,1235,2381,1063,7473,168800
16519,-122.41,37.63,39,4220,1055,2720,1046,26389,242500
11572,-122.52,37.95,33,4448,631,1675,628,78904,468800
8239,-121.85,38.43,2,790,135,235,87,50862,166500
20569,-120.69,35.25,15,4210,899,1933,867,27940,262500
8973,-122.34,37.95,44,1788,368,933,329,28750,133400
15491,-118.45,34.28,36,2602,638,2780,620,27155,149800
11598,-118.37,33.82,36,2463,447,1125,424,60176,352700
18799,-122.17,37.73,46,2163,470,925,435,32500,177500
19072,-118.35,33.93,34,617,189,810,180,19766,162500
6101,-118.46,34.0,44,941,230,493,206,36458,325800
3821,-122.27,37.82,40,946,375,700,352,17750,112500
18842,-121.9,37.28,26,3756,553,1408,535,56426,320000
9606,-121.97,38.34,11,1500,319,899,304,45568,127200
6638,-120.62,35.13,26,3971,803,1792,723,27128,209900
8138,-118.98,35.39,22,1812,457,1592,420,14146,49100
2221,-117.17,33.18,25,596,115,426,137,30221,214300
8427,-121.24,38.78,11,1851,352,1049,369,35288,141100
17882,-121.28,37.94,40,2806,685,2268,635,18814,57700
8667,-117.98,34.04,29,1468,310,1390,276,37500,190600
16142,-118.24,34.06,19,2870,1021,3325,978,17395,162500
14872,-117.91,33.93,21,2578,363,1207,350,62452,291700
17738,-121.6,39.15,19,1396,336,940,309,15208,70300
10394,-119.79,34.45,24,2746,433,1076,380,58635,348700
3503,-118.03,34.06,24,2343,834,3537,824,21094,135200
7702,-119.5,34.35,39,308,38,59,21,117794,500001
1822,-119.29,36.31,34,1439,253,607,223,30972,82800
4056,-117.11,32.58,12,1086,294,870,290,24213,132500
16842,-116.51,33.89,21,1284,306,537,233,19500,61000
7534,-121.48,39.1,19,2043,421,1018,390,25952,92400
7974,-121.24,36.33,13,1642,418,1534,388,31222,125500
564,-117.25,32.74,36,1240,310,577,319,26625,248200
16839,-117.54,33.82,6,202,29,75,28,41250,216700
5377,-120.45,34.64,27,2696,622,1322,543,30352,135400
13268,-118.19,34.12,46,3387,820,2833,813,29870,176900
2303,-122.44,37.74,52,2074,366,909,394,48381,294900
18666,-118.29,34.09,52,1272,322,984,353,19063,261600
9597,-118.37,33.91,41,1869,427,1334,435,39355,227800
6460,-118.13,34.02,43,396,91,261,73,29044,172900
16133,-122.07,37.08,21,5639,894,2670,871,60809,270000
1047,-121.48,38.52,36,1824,357,906,356,29911,96400
929,-122.48,37.59,29,5889,959,2784,923,53991,273000
13452,-117.86,33.62,17,2975,371,1247,398,101989,500001
14962,-117.97,33.79,34,2456,410,1289,442,41818,224200
14908,-117.18,34.48,8,3561,691,2156,659,27778,86900
14885,-118.01,33.86,29,2307,452,1218,402,34306,194200
12290,-117.99,33.79,35,2301,467,2272,454,39566,167800
10165,-120.07,36.97,27,968,240,587,231,16071,55000
17456,-118.15,34.21,34,2765,515,1422,438,54727,238900
14137,-121.93,37.3,16,2111,485,1285,499,50477,292500
9746,-121.89,36.59,18,2700,937,1042,744,31364,150000
1463,-122.15,37.71,36,998,178,531,183,40208,191500
8011,-117.08,32.7,35,1477,264,852,279,31786,100600
3409,-118.19,34.03,50,1183,246,851,231,32639,142600
18051,-118.07,34.08,37,1210,252,733,243,28060,214600
18640,-117.17,34.12,2,3867,573,1275,433,54138,164400
16325,-117.63,33.46,7,7684,1088,2812,1057,63400,387300
1376,-120.47,34.64,16,1912,406,1009,417,34063,138000
14843,-118.35,33.88,25,1459,362,1150,354,33500,237500
14859,-122.55,38.07,38,3392,709,1894,713,30573,350800
7004,-117.76,33.72,15,941,266,366,248,43636,148400
15190,-121.68,39.15,14,2774,451,1292,428,43833,115200
682,-121.98,37.31,34,2034,359,1016,375,58127,288300
1162,-117.12,32.76,43,2336,644,1203,614,23594,127800
7991,-122.47,37.51,15,4974,764,2222,774,67606,364300
3374,-118.42,34.27,33,937,216,1216,212,33214,131300
18422,-119.61,34.45,33,3597,519,1207,479,53963,500001
14344,-118.56,34.2,36,1544,308,891,286,41750,190900
9831,-118.18,34.19,48,1371,164,528,155,150001,500001
13662,-122.26,38.36,25,1821,344,349,179,69931,398800
10630,-120.96,37.77,32,2262,416,1156,404,38534,157600
6819,-118.56,34.18,36,1366,224,719,270,48263,251000
8225,-117.35,33.96,25,2396,316,951,314,82405,235200
18136,-117.25,33.08,14,7208,1012,3097,1014,66170,285200
11237,-118.12,34.12,52,2907,317,956,279,150001,500001
15088,-116.9,33.65,15,652,149,248,97,21071,93800
16561,-117.93,33.79,36,2363,403,1240,391,40909,190800
14817,-118.9,34.3,13,5591,1013,3188,971,55925,208600
19414,-118.04,33.76,16,2070,263,878,297,70879,338800
8142,-120.65,38.28,21,3095,681,1341,546,21382,104000
227,-122.43,37.75,40,4850,977,1824,952,50519,356100
19518,-117.7,33.47,20,1577,363,764,333,41563,320800
20128,-118.19,33.86,36,2013,546,1659,522,31215,153600
8691,-118.25,34.14,30,1615,570,1245,544,18929,196900
12510,-118.42,34.09,40,3552,392,1024,370,150001,500001
351,-122.32,38.0,32,2275,397,1233,418,40437,162800
818,-118.36,34.19,11,2921,685,1512,664,41445,176400
8156,-121.79,36.68,22,6912,1513,3794,1455,30608,168300
5596,-117.07,32.75,9,3464,749,1687,645,33026,119100
17292,-121.3,38.51,19,822,134,457,133,41500,157500
18172,-118.14,33.78,42,1898,488,940,483,34107,233300
14371,-118.32,34.06,43,2808,584,1654,569,41250,436800
1466,-118.95,35.4,23,4483,894,2136,883,36875,101700
3743,-118.34,33.99,34,397,132,250,121,16750,166700
12784,-121.98,38.52,27,3044,565,1583,514,27989,126700
14663,-122.07,37.69,31,5914,1309,2999,1295,30964,190500
4092,-117.08,33.01,5,5659,931,2565,902,61948,238700
12638,-118.13,33.82,44,1785,307,779,291,43056,228600
19878,-124.14,41.95,21,2696,578,1208,494,22750,122400
2585,-121.95,37.3,25,5641,1517,3786,1410,33958,267500
17712,-116.93,32.85,15,3273,895,1872,842,25388,119000
129,-117.81,33.77,31,4624,624,1852,635,72392,334600
2924,-121.22,38.78,8,3418,514,1312,409,63914,218000
19624,-122.46,37.64,26,2806,375,1617,396,53922,353700
3868,-117.74,34.05,27,852,237,1024,221,21141,110900
10244,-122.09,37.65,35,1130,192,543,184,43897,190600
14936,-118.03,34.06,27,2510,783,3481,726,24875,157800
10635,-122.23,40.63,16,1141,220,563,200,23287,130700
1503,-117.83,33.81,28,1972,315,970,326,54298,234200
8173,-118.32,33.81,28,2142,445,1140,422,48438,346200
588,-122.08,37.64,36,1340,245,789,248,38000,172000
8642,-118.08,33.98,39,1042,221,863,228,36033,157800
14696,-121.91,37.69,23,2179,308,926,299,59345,259600
15827,-118.86,34.07,16,1409,244,970,172,80144,500001
1256,-118.46,34.05,21,3639,1002,1489,983,46197,387500
18906,-117.96,34.03,35,2093,407,1755,403,34115,150400
10108,-119.23,35.79,31,2862,606,2467,600,23125,62100
1545,-118.42,33.92,41,1621,279,756,277,50594,346000
18434,-117.64,34.08,35,1254,241,729,253,34950,118000
12734,-122.05,37.9,24,4125,1020,1699,873,29526,271000
2953,-117.82,34.13,27,3770,573,1606,562,61321,309700
20087,-122.2,37.79,49,882,195,737,210,26667,122000
7123,-118.92,35.26,20,3815,924,3450,920,20174,63700
13330,-118.43,34.02,41,2403,516,1001,514,43906,500001
3606,-124.1,41.04,26,1633,380,890,370,19741,97900
6186,-118.46,34.04,19,3522,1036,1820,977,32663,337500
11469,-117.2,33.71,24,4210,920,1283,829,20881,83300
1078,-121.81,37.25,12,2070,587,1216,532,41926,244500
701,-118.14,33.87,21,6618,1773,4396,1649,30989,171400
15397,-117.96,33.75,25,1323,208,852,229,46167,237300
11400,-119.38,36.3,14,1932,330,997,291,36875,93200
8779,-117.4,34.58,18,755,169,483,165,14196,64700
9845,-118.58,34.2,37,1389,252,826,249,50150,220900
9753,-120.05,36.95,18,2287,534,1339,505,22527,65200
7617,-122.18,37.74,35,504,126,323,109,18438,90500
3512,-122.47,37.79,52,437,105,194,87,28125,500001
8265,-120.94,37.63,43,244,52,176,60,14250,69400
14600,-122.42,37.63,46,1811,337,796,333,34300,292900
10067,-118.01,34.13,36,1332,217,648,203,47159,365900
19840,-118.25,34.05,52,2806,1944,2232,1605,6775,350000
10092,-121.57,39.16,21,1872,302,870,301,37250,84700
51,-117.02,32.68,14,3986,675,2065,702,57192,267400
4406,-121.87,37.35,27,3500,1036,3019,955,29222,153700
98,-122.48,38.54,37,1898,359,973,340,42096,256600
15933,-122.0,38.25,7,11768,1893,6657,1874,49222,142900
17544,-117.95,33.71,20,2781,407,1242,408,61092,306500
9201,-117.89,34.07,32,2374,450,1580,427,38837,200300
20627,-118.48,34.03,19,902,284,414,272,13333,310000
11432,-116.95,32.82,19,5308,1058,2852,1092,29161,135700
10488,-121.35,38.62,28,4175,796,2032,830,34299,164000
3244,-121.24,37.93,21,1185,237,960,245,20893,65000
18883,-118.32,34.07,25,2740,707,1420,664,35909,404500
11906,-119.71,36.81,9,1122,290,662,284,20536,55000
15064,-121.84,36.61,15,2190,586,1570,510,18750,122300
5913,-118.22,33.83,43,1426,272,871,276,37083,175200
15930,-122.3,37.81,48,828,182,392,133,25938,73500
5462,-118.24,34.24,31,3812,595,1645,591,75850,380100
5800,-118.49,34.29,26,4516,611,1714,581,92873,431800
4294,-118.09,33.94,33,1976,404,1379,395,38542,175400
19800,-116.97,32.76,26,2460,313,838,299,59878,270700
7747,-121.3,37.85,35,1034,206,604,192,22391,120000
5690,-121.67,39.34,22,1217,224,537,187,26607,84600
14967,-121.14,37.47,38,2427,450,1272,474,28833,115200
16236,-118.04,34.18,37,3134,532,1220,508,52865,455400
17928,-121.82,37.37,41,1558,281,970,304,44166,215200
15955,-118.36,34.04,45,1767,417,1052,379,35161,157000
9071,-118.19,33.79,37,1834,551,1967,476,21370,126600
6191,-116.48,33.96,11,1381,300,644,248,23382,89400
19571,-122.0,38.38,16,2509,366,1043,339,60704,173400
15470,-117.87,34.1,25,2208,477,1084,424,37750,191700
10804,-119.86,36.82,12,1488,253,675,223,47622,89300
749,-118.35,33.99,45,1764,401,679,334,32021,222100
12927,-121.8,39.64,25,2202,422,1109,403,28306,87500
13216,-118.05,34.04,33,1348,260,1098,257,42916,161200
20085,-116.98,32.73,16,952,143,530,143,50864,175300
1680,-121.9,38.0,14,1930,363,990,322,41094,162200
19208,-122.01,37.95,8,3866,539,1555,513,60900,298200
3813,-120.99,37.7,14,9849,1887,4356,1780,35877,160900
20332,-118.14,34.11,52,2742,422,1153,414,81123,500001
7597,-118.02,33.82,19,2485,437,1286,431,47466,258300
5780,-118.14,33.84,43,2107,439,876,429,32024,339400
7129,-117.02,32.78,31,2567,507,1198,499,34659,163000
8624,-118.29,34.04,31,700,299,1272,298,21542,128100
17853,-121.81,37.27,22,2996,695,2169,607,43438,209700
10562,-119.04,35.37,44,1618,310,667,300,28750,82700
18536,-122.21,37.76,52,1420,314,1085,300,17546,80600
2209,-118.49,34.28,31,3508,585,1957,588,66458,285500
242,-118.18,34.02,33,832,226,987,220,30972,125000
4271,-117.3,34.15,40,961,199,509,182,20600,85500
15149,-118.01,33.97,36,1451,224,608,246,60648,290800
13194,-118.47,34.27,17,1444,282,523,270,27353,192400
16704,-118.29,33.73,30,2835,711,1669,652,33616,268500
6321,-121.95,37.32,20,1145,198,431,173,31103,281900
303,-117.37,33.94,20,1682,296,706,291,40965,140100
3474,-121.81,38.58,17,1964,314,808,286,59629,286000
647,-117.97,34.15,33,2474,472,1268,437,64576,500001
6937,-122.01,37.55,26,2068,532,1434,495,33008,224200
7937,-118.39,33.99,43,612,135,402,142,51322,314900
13323,-121.69,38.16,33,1808,363,824,340,32937,96400
619,-116.44,33.77,18,4872,1110,955,656,22439,97500
9283,-120.98,37.59,2,5042,834,2784,787,46484,145900
12839,-122.43,37.76,52,2332,434,861,406,44318,437500
5834,-118.15,33.94,36,1948,341,992,363,42594,242400
6288,-119.32,36.19,11,1281,291,861,313,10962,72300
19951,-121.96,37.54,14,5106,1207,2738,1108,39909,236000
12301,-120.45,34.91,16,712,147,355,162,25600,150000
18017,-118.14,34.08,30,1433,397,1110,346,23464,191700
13949,-121.99,37.34,27,3353,653,1571,621,52730,315600
11528,-122.41,37.65,32,3436,868,2583,817,35039,232400
19330,-117.0,32.72,10,3817,943,2352,875,21362,143200
12615,-116.97,32.79,19,4108,1101,2971,1006,19893,112500
7188,-122.45,37.79,52,1734,482,731,429,14804,425000
2193,-118.35,34.1,18,4109,1301,2103,1116,23250,250000
2483,-121.83,37.36,29,4045,885,3036,845,31982,171700
2931,-118.32,33.91,34,1068,198,757,231,57528,180500
19715,-122.7,38.35,16,1328,187,607,197,50366,257800
4414,-122.42,37.76,46,2150,817,2075,807,13824,212500
12602,-117.43,34.12,7,5954,1071,3567,1070,32056,134100
19801,-117.02,32.66,19,771,103,376,108,66272,273600
869,-122.4,37.59,22,2754,477,1163,479,62306,500001
4077,-117.09,32.81,7,6100,1185,2710,1040,55673,288200
3879,-118.3,33.83,33,2716,660,1807,661,35473,226300
5420,-118.3,33.76,6,6097,1270,2678,1226,51269,285200
18730,-121.38,38.61,27,2375,537,863,452,30086,126900
13932,-120.1,38.91,33,1561,282,30,11,18750,500001
4963,-121.76,37.67,6,3023,518,1225,468,63705,350000
16057,-117.2,34.5,10,4201,850,2378,808,21781,92200
9270,-117.82,33.64,18,1974,260,808,278,98589,500001
5171,-118.13,33.86,45,1866,343,919,344,35833,200200
3242,-118.36,34.26,34,3677,573,1598,568,68380,378000
13329,-121.97,37.36,24,4841,894,2656,920,60573,254500
10073,-122.02,36.97,44,594,169,325,139,11552,250000
11414,-117.27,32.82,35,2908,595,1068,529,41792,500001
18329,-117.73,33.57,5,11976,2495,4327,2009,48488,194400
14723,-117.95,34.09,21,2215,484,1792,419,28375,166500
14196,-122.65,38.24,49,3273,579,1431,539,42750,227600
6981,-122.49,37.74,44,1472,275,820,310,56826,300000
5221,-119.25,36.56,35,1675,373,1131,316,16722,59100
11373,-118.3,34.01,52,1444,343,1154,334,20625,134400
9064,-121.59,39.82,12,1958,369,875,354,23506,97600
12282,-122.34,37.57,52,2635,408,967,374,70422,500001
10286,-123.36,39.4,21,1081,254,715,275,15625,71500
19945,-120.42,40.38,26,1652,313,762,280,24756,85600
14217,-117.05,32.74,34,2178,455,1193,446,31719,115300
442,-122.27,37.89,52,2640,366,973,355,72660,371100
18857,-118.75,34.27,26,966,191,690,191,51698,188000
11427,-119.28,35.52,36,786,194,573,134,22321,37500
19138,-117.26,33.0,31,2695,491,1059,451,47840,393500
3326,-121.97,38.04,38,2505,554,1595,498,25833,83500
1654,-118.32,34.04,42,1766,404,1117,367,20259,168800
9994,-122.42,37.71,44,2080,489,1781,478,36827,215300
12750,-119.06,35.33,14,5264,1064,3278,1049,38117,82800
18346,-122.04,37.3,25,3807,600,1678,600,66818,411300
363,-119.23,34.25,28,26,3,29,9,80000,275000
7956,-118.02,33.9,36,2417,421,1276,426,55601,205200
6602,-117.23,34.12,18,1439,319,699,310,21071,73500
19953,-122.28,37.77,52,1468,363,870,347,29688,220800
16747,-119.14,34.15,25,2202,390,1415,412,44300,207700
7874,-122.31,37.55,45,507,140,305,139,26159,272900
1326,-118.62,34.17,34,3268,538,1463,519,68482,308300
15258,-119.73,34.43,35,2703,654,1383,631,45278,340400
14281,-122.36,37.54,23,6184,747,2165,700,101675,500001
14461,-118.64,34.18,33,3808,623,1784,615,51641,263400
10111,-118.54,34.28,10,7665,999,3517,998,108805,500001
18598,-119.6,36.58,28,1452,300,919,308,28287,73100
2577,-117.79,33.69,16,1532,240,679,248,57115,313900
18551,-117.25,32.8,31,2182,630,1069,599,29781,212500
12840,-124.08,40.86,18,1287,484,805,502,11157,150000
18589,-119.11,34.33,14,4026,769,1825,671,35541,191800
9489,-120.52,35.06,11,1317,234,655,243,43611,329700
12935,-119.86,36.78,7,2232,490,1274,499,29853,74700
3203,-118.36,34.09,36,1390,458,874,468,25812,200000
15299,-122.24,38.11,42,1743,388,889,341,23241,99200
3185,-118.36,34.05,48,1835,380,956,370,32813,243600
11781,-119.01,35.36,36,2658,626,1490,529,12157,57000
14540,-118.08,34.08,38,1889,407,1330,396,39219,205200
2621,-117.68,33.6,24,1956,262,969,256,68154,265900
6886,-121.29,38.76,12,1198,174,443,170,60096,187500
20190,-118.44,34.22,41,1030,214,664,223,38083,183800
4708,-117.91,33.84,25,1021,252,975,258,31250,168100
3585,-119.23,34.27,29,3298,804,1509,711,38125,244500
2943,-117.68,33.54,5,2840,403,1363,403,76180,341400
10497,-123.02,38.54,35,2157,487,768,322,32315,136900
9008,-118.21,34.06,52,470,115,434,123,20950,109100
20183,-121.08,38.9,27,3436,755,1568,709,24272,138400
4944,-122.08,37.88,24,2059,462,410,294,23971,99400
18737,-118.32,33.95,43,3819,708,1505,712,31719,183500
5187,-115.56,32.78,35,1185,202,615,191,46154,86200
11157,-118.29,34.08,34,479,182,557,170,15250,210000
9838,-122.01,37.34,31,3080,526,1493,582,63052,344200
368,-117.88,34.12,36,2029,351,1327,364,41836,164300
17054,-122.64,38.96,29,883,187,326,136,17273,58200
2212,-121.78,38.66,18,4224,632,1907,641,48226,139900
2534,-120.46,38.09,16,3758,715,1777,615,30000,122600
5642,-122.26,37.88,52,1149,255,483,249,42788,332500
18534,-116.58,33.09,36,992,224,334,126,30089,134400
14500,-118.33,34.21,31,3190,489,1362,480,69810,402900
13976,-117.92,34.06,35,2894,467,1420,479,51840,224900
8381,-118.06,34.03,36,21,7,21,9,23750,175000
19265,-118.04,33.98,43,2446,764,1699,692,26250,163300
6249,-118.94,35.36,19,2714,512,1823,500,31281,76200
13075,-121.92,36.61,27,1619,352,831,344,43000,226400
8885,-121.95,37.55,21,10687,1540,4552,1520,66478,333400
5135,-118.32,34.06,52,955,100,457,120,150001,500001
6944,-122.18,38.35,24,407,68,175,61,60266,216700
10164,-118.32,34.01,47,1745,371,1079,368,24022,123400
4304,-117.82,33.77,27,2578,314,976,340,71882,359200
8664,-122.41,37.62,39,3119,758,1807,696,32216,242700
14237,-121.53,36.85,23,3359,725,1862,651,26719,193600
15699,-117.94,33.88,35,2159,343,833,335,53738,365100
16779,-124.18,40.79,39,1836,352,883,337,17450,70500
14785,-118.35,34.1,26,3977,1050,1720,935,33580,364500
8979,-119.72,34.44,43,1781,342,663,358,47000,293800
12349,-119.19,34.17,35,4276,767,3295,708,42583,187300
4223,-122.47,37.71,44,2547,511,1577,516,41939,237900
15720,-122.26,38.15,26,3699,671,2388,699,40515,121900
16897,-121.77,36.92,9,4934,1112,3198,977,35000,194800
9799,-119.25,35.77,35,1618,378,1449,398,16786,56500
15703,-121.79,36.85,28,1049,235,705,208,27321,150000
9554,-118.29,34.05,31,2818,1252,4126,1200,20530,229200
14190,-117.87,34.02,16,3552,575,2120,573,64333,271500
12614,-121.53,38.61,5,8149,1913,2933,1616,36788,178800
18066,-121.91,36.97,19,4920,1092,1807,922,35112,231900
6741,-119.03,34.23,21,3284,487,1832,521,52773,250800
15942,-121.77,38.01,13,2983,534,1417,510,39861,168100
1157,-122.09,37.63,34,1457,242,735,249,39167,189500
3266,-118.09,33.81,36,1371,250,666,257,50795,243300
17004,-117.1,33.0,5,15502,2613,7417,2358,59094,261100
11399,-118.11,34.1,20,3090,802,2109,738,33801,192500
17744,-122.02,36.98,35,1053,263,552,237,27125,217500
14882,-121.41,38.6,16,5407,1467,2523,1265,20471,104200
5646,-118.51,34.2,37,2066,434,1031,414,40923,188400
12718,-122.47,37.75,51,2413,431,1095,437,40089,357000
11798,-117.41,34.11,29,3999,772,2602,760,35481,105500
10812,-121.0,37.6,22,4412,925,3116,817,26899,82100
18313,-119.05,34.21,27,4357,926,2110,876,30118,218200
6958,-118.48,35.14,4,8417,1657,4631,1468,36949,115800
13447,-117.83,34.14,26,8254,1153,3460,1131,65253,349900
2038,-118.28,33.83,18,5923,1409,3887,1322,34712,194400
15764,-122.2,38.09,18,6860,1079,3205,1058,52957,171900
4660,-122.04,37.29,19,3625,432,1252,409,122144,500001
1000,-122.21,37.77,52,745,153,473,149,26765,88800
18509,-117.25,32.94,16,4755,807,1829,756,67694,425900
14194,-117.87,33.89,25,1142,162,486,150,71472,270100
1943,-118.41,34.0,18,1307,441,884,456,29338,276300
19017,-118.18,33.98,36,903,266,1068,251,30398,165400
14315,-117.08,32.68,26,3071,615,2156,568,29318,112400
18311,-115.52,32.73,17,1190,275,1113,258,23571,63100
16027,-117.06,33.78,17,2813,565,1345,488,25847,145300
3193,-122.53,37.92,45,1530,324,608,328,38750,390800
9725,-120.0,38.87,12,1437,268,395,144,42250,127600
1082,-117.13,33.89,4,1611,239,275,84,35781,244400
15802,-117.46,33.93,16,4112,880,2821,857,30122,114700
18128,-118.04,33.78,25,3715,575,1640,572,57705,247100
18162,-119.0,35.39,51,1373,284,648,300,28295,72100
9699,-122.31,37.53,41,1608,269,676,267,46125,361700
14375,-122.53,38.01,27,3121,531,1318,489,54781,310900
767,-122.56,38.41,20,1151,211,478,183,59300,384600
1862,-118.37,33.85,34,2415,404,1278,414,61599,341200
1444,-117.19,32.69,35,2921,438,1042,415,63612,482700
17760,-121.94,37.75,17,2559,370,1238,377,62781,269800
12053,-122.51,37.96,39,3302,684,1574,653,36863,263800
14636,-118.16,34.02,47,1055,298,1303,302,26964,138800
16970,-122.32,40.71,18,2879,578,1399,586,24036,105400
6216,-117.2,34.15,18,1859,251,747,256,77320,173200
9775,-120.88,38.45,25,1374,297,657,288,25476,97900
